customer_id,age,gender,location,account_age_days,total_purchases,avg_order_value,total_revenue,days_since_last_purchase,email_open_rate,website_visits_per_month,primary_category,satisfaction_score,support_tickets,discount_usage_rate,uses_mobile_app,newsletter_subscribed,customer_lifetime_value,is_churned
CUST02698,22,Female,Urban,97,5,108.92,544.58,28,0.419,11,Home & Garden,4.89,1,0.177,0,1,707.96,0
CUST02699,45,Male,Suburban,548,21,88.88,1866.51,36,0.382,7,Beauty,4.33,1,0.481,0,1,2426.46,0
CUST02700,53,Female,Suburban,229,0,53.44,0.0,0,0.553,8,Beauty,3.3,3,0.148,0,1,0.0,0
CUST02701,42,Male,Urban,253,5,35.04,175.18,135,0.225,7,Beauty,3.37,3,0.358,0,0,227.73,0
CUST02702,51,Female,Urban,79,2,102.55,205.11,37,0.267,15,Books,4.48,6,0.16,1,1,266.64,0
CUST02703,62,Female,Suburban,650,9,87.65,788.85,58,0.224,7,Books,4.19,1,0.27,1,1,1025.5,0
CUST02704,50,Male,Urban,371,4,31.26,125.03,12,0.256,5,Electronics,2.89,1,0.614,0,1,162.53,0
CUST02705,40,Male,Urban,381,5,59.76,298.79,48,0.21,5,Sports,4.43,1,0.368,1,1,388.42,0
CUST02706,50,Male,Urban,101,12,33.64,403.64,27,0.055,2,Home & Garden,3.35,3,0.341,0,0,403.64,1
CUST02707,39,Other,Suburban,54,5,77.21,386.06,5,0.2,6,Sports,3.29,2,0.162,1,1,501.88,0
CUST02708,38,Male,Urban,160,5,125.12,625.62,79,0.762,8,Beauty,4.43,2,0.201,1,1,813.3,0
CUST02709,33,Male,Urban,224,19,17.71,336.43,82,0.161,4,Home & Garden,2.82,1,0.432,1,0,336.43,1
CUST02710,56,Male,Urban,156,12,41.95,503.4,2,0.201,5,Fashion,3.46,0,0.104,1,1,654.42,0
CUST02711,28,Male,Urban,991,1,49.99,49.99,22,0.613,6,Books,3.08,2,0.42,0,0,64.99,0
CUST02712,56,Female,Urban,661,5,110.21,551.03,14,0.445,5,Fashion,4.46,3,0.712,1,1,716.34,0
CUST02713,43,Female,Rural,313,10,122.01,1220.14,32,0.58,9,Fashion,4.12,3,0.476,1,1,1586.18,0
CUST02714,21,Female,Urban,171,3,282.62,847.87,30,0.554,8,Sports,4.96,1,0.132,1,1,1102.23,0
CUST02715,42,Female,Suburban,120,7,45.48,318.36,48,0.329,9,Beauty,2.76,1,0.784,1,0,413.87,0
CUST02716,18,Female,Urban,302,5,96.66,483.28,12,0.748,7,Fashion,3.9,0,0.09,1,1,628.26,0
CUST02717,45,Male,Suburban,390,7,62.33,436.3,11,0.775,13,Fashion,3.44,2,0.089,1,1,567.18,0
CUST02718,48,Male,Suburban,215,3,57.07,171.22,57,0.317,6,Electronics,5.0,0,0.143,1,1,222.58,0
CUST02719,30,Female,Urban,431,4,88.62,354.47,168,0.239,2,Beauty,1.7,0,0.285,1,0,354.47,1
CUST02720,39,Female,Suburban,201,6,77.99,467.95,131,0.113,2,Sports,2.76,0,0.048,0,0,467.95,1
CUST02721,61,Female,Suburban,118,7,36.82,257.77,70,0.383,7,Beauty,2.53,0,0.149,1,1,335.1,0
CUST02722,31,Male,Suburban,432,7,115.15,806.03,3,0.307,4,Fashion,4.66,0,0.341,1,1,1047.84,0
CUST02723,25,Male,Urban,52,6,64.5,386.97,12,0.706,8,Sports,3.05,0,0.193,1,1,503.07,0
CUST02724,55,Male,Rural,84,4,64.95,259.78,52,0.449,5,Beauty,2.37,1,0.789,1,1,337.72,0
CUST02725,61,Female,Suburban,138,2,93.97,187.93,15,0.272,8,Beauty,3.4,0,0.347,1,0,244.31,0
CUST02726,38,Female,Rural,188,8,234.82,1878.59,22,0.165,2,Home & Garden,3.58,1,0.237,1,0,1878.59,1
CUST02727,50,Female,Suburban,503,8,92.04,736.29,138,0.274,2,Home & Garden,4.13,3,0.11,1,0,736.29,1
CUST02728,54,Male,Suburban,79,4,57.42,229.68,4,0.126,13,Beauty,3.05,1,0.172,1,1,298.59,0
CUST02729,29,Female,Suburban,254,2,57.51,115.03,88,0.222,3,Fashion,3.03,0,0.596,1,0,115.03,1
CUST02730,32,Male,Rural,393,9,43.9,395.14,2,0.038,9,Sports,4.35,4,0.322,1,0,513.68,0
CUST02731,52,Male,Rural,369,10,131.55,1315.49,18,0.363,8,Fashion,5.0,0,0.307,1,1,1710.13,0
CUST02732,58,Female,Urban,503,8,70.53,564.26,36,0.829,6,Sports,5.0,2,0.029,1,0,733.54,0
CUST02733,44,Male,Suburban,260,17,69.45,1180.6,19,0.293,9,Sports,2.76,1,0.337,1,1,1534.78,0
CUST02734,27,Male,Urban,183,7,23.77,166.36,141,0.272,3,Fashion,4.2,0,0.32,1,0,166.36,1
CUST02735,61,Female,Suburban,730,2,64.12,128.24,31,0.448,13,Beauty,3.07,1,0.443,1,0,166.71,0
CUST02736,31,Female,Urban,177,9,105.51,949.56,59,0.42,4,Electronics,4.01,0,0.212,0,1,1234.43,0
CUST02737,33,Male,Urban,157,4,37.96,151.83,54,0.522,6,Electronics,4.49,1,0.017,0,1,197.38,0
CUST02738,42,Female,Rural,147,5,66.5,332.52,81,0.314,2,Beauty,2.14,3,0.228,1,0,332.52,1
CUST02739,56,Male,Urban,142,6,15.0,90.0,89,0.27,2,Home & Garden,3.21,1,0.164,1,0,90.0,1
CUST02740,48,Female,Suburban,847,10,22.92,229.23,28,0.182,2,Electronics,3.85,3,0.492,0,0,229.23,1
CUST02741,42,Female,Suburban,941,2,60.66,121.32,89,0.051,2,Books,2.14,1,0.389,0,0,121.32,1
CUST02742,43,Female,Urban,547,9,116.19,1045.7,47,0.379,7,Home & Garden,3.32,1,0.493,1,0,1359.4,0
CUST02743,38,Female,Urban,444,7,84.12,588.81,52,0.557,6,Fashion,3.73,0,0.459,0,0,765.45,0
CUST02744,44,Male,Suburban,157,3,111.84,335.53,8,0.437,11,Sports,3.55,2,0.363,0,1,436.19,0
CUST02745,18,Male,Urban,212,5,133.31,666.54,12,0.565,12,Fashion,3.97,1,0.028,0,0,866.5,0
CUST02746,34,Male,Suburban,68,3,53.5,160.49,52,0.417,7,Electronics,3.56,0,0.049,1,1,208.64,0
CUST02747,40,Male,Rural,255,2,106.04,212.08,13,0.19,15,Sports,3.36,3,0.323,0,1,275.7,0
CUST02748,24,Female,Urban,93,12,112.81,1353.78,30,0.173,6,Home & Garden,3.89,3,0.258,0,1,1759.91,0
CUST02749,42,Male,Urban,350,0,22.21,0.0,30,0.54,2,Home & Garden,3.09,1,0.404,1,1,0.0,0
CUST02750,35,Male,Suburban,168,11,48.56,534.21,11,0.203,7,Fashion,2.89,1,0.599,0,1,694.47,0
CUST02751,59,Male,Suburban,372,0,171.57,0.0,37,0.305,2,Home & Garden,2.72,0,0.105,1,0,0.0,1
CUST02752,56,Other,Urban,144,11,35.26,387.85,37,0.494,11,Electronics,3.83,0,0.249,1,0,504.2,0
CUST02753,32,Male,Urban,56,6,86.62,519.73,6,0.376,8,Electronics,3.62,4,0.049,1,1,675.65,0
CUST02754,36,Female,Suburban,124,6,70.23,421.4,21,0.381,5,Fashion,2.02,0,0.526,1,0,547.82,0
CUST02755,37,Male,Rural,396,8,145.43,1163.44,20,0.17,8,Books,4.56,0,0.195,0,1,1512.47,0
CUST02756,32,Male,Urban,415,6,83.58,501.5,37,0.211,7,Beauty,4.37,1,0.222,1,1,651.95,0
CUST02757,40,Female,Urban,385,9,149.74,1347.66,62,0.482,6,Sports,2.84,1,0.41,1,0,1751.96,0
CUST02758,28,Female,Rural,347,6,75.56,453.34,0,0.288,12,Fashion,2.81,2,0.347,0,1,589.34,0
CUST02759,24,Female,Suburban,313,9,120.31,1082.77,6,0.412,9,Beauty,3.55,2,0.255,0,1,1407.61,0
CUST02760,45,Female,Suburban,482,4,130.17,520.68,16,0.564,5,Sports,4.6,1,0.387,0,0,676.88,0
CUST02761,45,Male,Suburban,30,7,38.24,267.67,74,0.497,6,Home & Garden,1.7,1,0.165,0,1,347.97,0
CUST02762,28,Male,Rural,820,14,103.11,1443.56,29,0.188,10,Home & Garden,3.77,1,0.489,1,1,1876.63,0
CUST02763,48,Female,Suburban,250,2,32.32,64.64,32,0.545,6,Beauty,4.34,1,0.359,1,1,84.03,0
CUST02764,30,Male,Rural,485,10,106.95,1069.55,23,0.299,11,Books,5.0,1,0.17,1,1,1390.41,0
CUST02765,41,Female,Suburban,293,7,111.88,783.15,24,0.085,7,Books,3.4,4,0.274,1,1,1018.1,0
CUST02766,47,Female,Suburban,165,1,135.09,135.09,170,0.128,0,Electronics,2.22,1,0.247,0,0,135.09,1
CUST02767,37,Male,Urban,235,2,179.83,359.65,103,0.341,3,Beauty,3.46,0,0.224,1,0,359.65,1
CUST02768,43,Female,Urban,118,6,43.14,258.85,58,0.289,5,Beauty,4.63,0,0.225,1,1,336.51,0
CUST02769,31,Male,Suburban,137,15,76.61,1149.17,17,0.496,10,Home & Garden,3.78,1,0.171,1,0,1493.92,0
CUST02770,35,Male,Urban,429,2,29.28,58.56,32,0.482,4,Home & Garden,3.86,0,0.499,1,1,76.13,0
CUST02771,35,Male,Suburban,352,6,131.71,790.23,52,0.451,11,Fashion,2.62,2,0.312,1,1,1027.3,0
CUST02772,29,Female,Urban,49,5,258.17,1290.86,22,0.651,10,Sports,2.66,2,0.326,1,1,1678.12,0
CUST02773,35,Male,Suburban,142,8,63.78,510.23,33,0.123,11,Home & Garden,3.96,2,0.332,1,0,663.29,0
CUST02774,19,Female,Urban,249,9,40.82,367.39,7,0.32,10,Beauty,4.07,1,0.191,1,0,477.6,0
CUST02775,32,Female,Suburban,294,10,68.93,689.33,4,0.563,9,Fashion,4.2,1,0.182,1,1,896.13,0
CUST02776,34,Female,Suburban,1035,16,106.9,1710.38,8,0.728,7,Electronics,2.77,2,0.251,0,1,2223.5,0
CUST02777,34,Female,Urban,345,2,75.43,150.86,63,0.624,12,Home & Garden,3.5,2,0.15,1,1,196.12,0
CUST02778,35,Male,Suburban,41,1,54.67,54.67,9,0.166,11,Electronics,3.07,2,0.171,1,0,71.07,0
CUST02779,37,Male,Urban,306,5,45.75,228.77,116,0.416,2,Electronics,2.9,0,0.397,1,0,228.77,1
CUST02780,43,Male,Urban,95,7,39.55,276.87,20,0.602,14,Electronics,2.46,2,0.198,0,1,359.93,0
CUST02781,48,Female,Urban,258,6,68.78,412.68,8,0.227,9,Sports,4.62,1,0.37,1,0,536.48,0
CUST02782,30,Other,Urban,1095,8,36.27,290.15,78,0.21,10,Sports,3.76,1,0.319,1,1,377.19,0
CUST02783,23,Female,Rural,201,2,33.66,67.33,27,0.149,3,Books,3.57,0,0.302,1,1,87.53,0
CUST02784,25,Female,Urban,564,3,33.23,99.7,22,0.489,8,Fashion,4.55,0,0.569,1,0,129.61,0
CUST02785,32,Female,Suburban,304,6,51.05,306.3,17,0.231,6,Electronics,4.89,1,0.633,1,0,398.19,0
CUST02786,33,Male,Urban,795,5,110.55,552.73,18,0.379,6,Fashion,4.53,3,0.325,1,0,718.55,0
CUST02787,28,Female,Suburban,450,7,48.08,336.53,49,0.483,7,Beauty,5.0,0,0.565,1,0,437.49,0
CUST02788,22,Female,Urban,615,6,75.7,454.17,35,0.165,3,Beauty,3.38,1,0.135,0,0,454.17,1
CUST02789,32,Male,Suburban,393,14,21.6,302.47,28,0.442,7,Home & Garden,5.0,0,0.335,0,1,393.21,0
CUST02790,40,Other,Suburban,199,3,148.04,444.13,26,0.492,5,Fashion,3.51,1,0.142,1,1,577.37,0
CUST02791,45,Male,Suburban,734,6,21.39,128.32,6,0.538,3,Beauty,1.77,4,0.356,0,0,166.82,0
CUST02792,31,Female,Urban,361,10,126.72,1267.15,79,0.175,0,Home & Garden,4.2,3,0.316,1,0,1267.15,1
CUST02793,33,Female,Suburban,210,5,117.75,588.76,117,0.458,9,Sports,3.48,4,0.215,0,1,765.38,0
CUST02794,26,Female,Urban,165,13,111.51,1449.66,72,0.517,9,Fashion,3.19,0,0.279,1,0,1884.56,0
CUST02795,37,Male,Urban,371,6,312.33,1874.01,27,0.248,6,Home & Garden,4.66,2,0.217,1,1,2436.21,0
CUST02796,27,Female,Urban,650,2,224.54,449.07,161,0.221,2,Books,3.14,4,0.14,0,0,449.07,1
CUST02797,44,Female,Urban,417,2,34.76,69.51,43,0.71,10,Electronics,4.98,0,0.245,1,1,90.37,0
CUST02798,18,Male,Suburban,223,3,53.7,161.1,66,0.646,6,Sports,3.73,0,0.412,1,1,209.43,0
CUST02799,33,Female,Suburban,406,14,109.06,1526.85,60,0.286,7,Fashion,3.05,1,0.22,0,1,1984.9,0
CUST02800,41,Female,Urban,526,1,21.84,21.84,55,0.709,14,Sports,4.88,1,0.169,0,0,28.4,0
CUST02801,40,Female,Urban,65,4,78.23,312.93,46,0.414,8,Electronics,4.75,0,0.458,0,0,406.81,0
CUST02802,70,Male,Urban,96,3,108.13,324.39,10,0.669,13,Books,3.69,0,0.504,1,1,421.7,0
CUST02803,42,Female,Suburban,492,4,136.05,544.22,15,0.518,7,Books,3.44,0,0.325,1,1,707.49,0
CUST02804,25,Female,Suburban,92,11,102.86,1131.49,98,0.283,9,Fashion,3.59,1,0.692,0,0,1470.93,0
CUST02805,36,Male,Urban,258,1,94.07,94.07,8,0.345,11,Fashion,2.31,1,0.581,0,1,122.29,0
CUST02806,18,Male,Suburban,327,5,285.17,1425.84,7,0.118,9,Sports,3.08,3,0.363,1,1,1853.6,0
CUST02807,37,Other,Suburban,126,14,154.89,2168.46,15,0.349,10,Books,3.71,1,0.378,1,1,2819.0,0
CUST02808,28,Female,Suburban,266,3,99.23,297.7,20,0.427,5,Electronics,3.85,1,0.099,1,1,387.0,0
CUST02809,48,Female,Suburban,331,3,83.53,250.59,36,0.027,12,Beauty,3.85,1,0.395,1,0,325.76,0
CUST02810,31,Male,Suburban,670,5,136.18,680.89,41,0.244,7,Home & Garden,4.12,2,0.271,0,1,885.16,0
CUST02811,36,Male,Suburban,623,7,29.9,209.31,70,0.119,3,Home & Garden,1.02,4,0.374,0,0,209.31,1
CUST02812,30,Male,Urban,370,1,124.37,124.37,3,0.531,9,Home & Garden,3.11,0,0.379,0,1,161.68,0
CUST02813,58,Male,Urban,183,19,69.06,1312.19,10,0.622,8,Electronics,3.03,1,0.216,1,1,1705.84,0
CUST02814,34,Female,Urban,633,4,77.86,311.42,31,0.485,8,Home & Garden,3.53,2,0.415,1,0,404.85,0
CUST02815,59,Female,Suburban,647,11,142.28,1565.03,12,0.063,10,Sports,4.07,1,0.083,1,1,2034.53,0
CUST02816,47,Female,Rural,162,5,28.29,141.44,93,0.175,8,Home & Garden,4.14,3,0.381,1,0,183.87,0
CUST02817,43,Male,Urban,346,7,30.71,214.98,45,0.412,9,Electronics,4.06,0,0.374,1,1,279.48,0
CUST02818,42,Female,Urban,210,7,133.97,937.79,30,0.227,10,Books,4.41,0,0.722,1,0,1219.13,0
CUST02819,42,Male,Suburban,379,1,67.25,67.25,0,0.043,7,Home & Garden,3.55,0,0.353,0,1,87.43,0
CUST02820,18,Male,Suburban,152,3,119.89,359.66,88,0.695,10,Home & Garden,3.51,5,0.328,0,1,467.56,0
CUST02821,34,Female,Rural,521,14,37.69,527.64,27,0.767,8,Home & Garden,5.0,3,0.194,0,0,685.93,0
CUST02822,48,Female,Suburban,381,21,56.07,1177.39,34,0.186,12,Home & Garden,2.98,0,0.088,0,1,1530.6,0
CUST02823,37,Female,Rural,152,3,120.98,362.95,53,0.37,8,Books,4.07,2,0.381,1,1,471.84,0
CUST02824,21,Male,Urban,491,3,52.46,157.39,124,0.316,8,Sports,4.13,1,0.543,1,1,204.61,0
CUST02825,37,Female,Urban,182,9,127.37,1146.37,7,0.13,15,Books,2.41,3,0.308,0,1,1490.28,0
CUST02826,58,Female,Urban,51,18,85.25,1534.45,3,0.54,6,Home & Garden,4.04,1,0.11,0,1,1994.79,0
CUST02827,52,Female,Suburban,124,11,27.72,304.92,5,0.22,7,Home & Garden,2.43,3,0.144,1,0,396.4,0
CUST02828,37,Male,Urban,561,1,29.81,29.81,60,0.376,7,Electronics,4.38,2,0.516,0,1,38.75,0
CUST02829,49,Other,Suburban,857,16,115.46,1847.43,6,0.213,15,Books,3.34,3,0.379,0,1,2401.65,0
CUST02830,33,Female,Suburban,871,5,121.99,609.96,31,0.424,11,Beauty,3.66,1,0.417,1,0,792.94,0
CUST02831,18,Female,Urban,192,14,55.5,777.01,55,0.141,13,Fashion,3.38,0,0.214,1,1,1010.12,0
CUST02832,26,Male,Rural,258,6,61.74,370.43,56,0.436,6,Electronics,3.69,1,0.307,1,1,481.57,0
CUST02833,56,Male,Urban,214,5,75.26,376.3,23,0.35,9,Beauty,3.6,2,0.299,1,1,489.19,0
CUST02834,34,Male,Urban,296,7,118.67,830.72,53,0.436,5,Home & Garden,3.72,3,0.158,1,1,1079.93,0
CUST02835,35,Male,Suburban,89,5,63.48,317.4,134,0.133,3,Sports,2.2,3,0.467,1,0,317.4,1
CUST02836,34,Female,Urban,196,3,47.21,141.63,1,0.695,10,Electronics,3.97,2,0.261,0,1,184.12,0
CUST02837,60,Male,Suburban,347,8,52.43,419.46,50,0.235,6,Electronics,3.25,1,0.39,0,1,545.3,0
CUST02838,57,Male,Suburban,563,7,56.6,396.17,33,0.574,8,Books,4.65,0,0.12,0,1,515.03,0
CUST02839,64,Male,Rural,369,0,125.99,0.0,10,0.343,7,Electronics,4.39,2,0.319,0,1,0.0,0
CUST02840,36,Male,Rural,249,5,39.58,197.88,16,0.819,5,Electronics,3.49,0,0.12,0,0,257.24,0
CUST02841,41,Male,Urban,127,7,41.3,289.08,81,0.421,9,Beauty,5.0,1,0.521,1,0,375.81,0
CUST02842,19,Female,Suburban,586,6,54.52,327.1,39,0.499,5,Fashion,4.46,0,0.448,0,1,425.22,0
CUST02843,55,Female,Urban,77,9,83.62,752.6,0,0.511,5,Fashion,4.66,1,0.107,1,1,978.39,0
CUST02844,23,Male,Urban,95,4,151.44,605.76,151,0.295,2,Beauty,2.04,4,0.593,1,0,605.76,1
CUST02845,40,Male,Urban,455,8,130.29,1042.28,49,0.193,3,Sports,4.15,1,0.566,1,0,1042.28,1
CUST02846,24,Male,Urban,500,10,77.59,775.93,26,0.472,4,Beauty,3.44,0,0.245,0,0,1008.71,0
CUST02847,30,Male,Rural,30,8,167.68,1341.45,56,0.365,9,Sports,5.0,1,0.57,1,1,1743.88,0
CUST02848,27,Female,Urban,250,8,75.45,603.64,10,0.697,15,Books,2.4,2,0.469,1,1,784.73,0
CUST02849,30,Female,Suburban,41,11,149.15,1640.66,13,0.259,10,Home & Garden,2.94,2,0.093,0,0,2132.86,0
CUST02850,31,Female,Urban,263,6,168.34,1010.02,7,0.526,5,Beauty,3.49,0,0.144,1,0,1313.02,0
CUST02851,31,Female,Suburban,221,12,112.13,1345.58,22,0.688,7,Books,3.84,1,0.725,1,1,1749.26,0
CUST02852,48,Male,Rural,739,2,63.79,127.58,105,0.154,2,Books,4.2,1,0.259,0,0,127.58,1
CUST02853,24,Female,Urban,409,11,22.91,252.0,22,0.393,7,Beauty,5.0,0,0.18,1,1,327.59,0
CUST02854,40,Female,Suburban,419,14,217.48,3044.71,15,0.405,8,Beauty,2.82,0,0.065,1,1,3958.12,0
CUST02855,52,Female,Urban,660,6,89.71,538.26,54,0.386,9,Electronics,2.87,0,0.452,1,1,699.74,0
CUST02856,31,Male,Urban,676,15,69.66,1044.96,91,0.122,2,Beauty,4.2,4,0.071,0,0,1044.96,1
CUST02857,29,Female,Suburban,332,7,118.88,832.19,12,0.186,5,Beauty,3.42,2,0.459,1,0,1081.85,0
CUST02858,35,Female,Suburban,178,7,62.21,435.5,74,0.679,1,Sports,3.58,2,0.43,1,1,566.15,0
CUST02859,52,Female,Urban,542,0,130.88,0.0,16,0.018,8,Electronics,4.27,0,0.18,0,0,0.0,0
CUST02860,40,Male,Urban,524,4,56.05,224.21,12,0.669,6,Home & Garden,3.38,0,0.541,0,1,291.47,0
CUST02861,31,Female,Urban,452,15,188.1,2821.47,28,0.488,7,Sports,2.53,1,0.096,1,0,3667.91,0
CUST02862,43,Female,Suburban,331,9,174.3,1568.72,3,0.917,9,Books,4.37,0,0.216,1,0,2039.33,0
CUST02863,24,Female,Suburban,261,16,81.07,1297.15,89,0.244,2,Fashion,3.72,0,0.153,1,0,1297.15,1
CUST02864,46,Female,Suburban,678,5,53.84,269.21,93,0.245,6,Sports,4.33,2,0.334,0,0,349.97,0
CUST02865,42,Female,Suburban,221,6,173.91,1043.47,50,0.535,10,Electronics,4.35,1,0.529,1,0,1356.51,0
CUST02866,34,Male,Rural,171,9,111.73,1005.58,16,0.198,13,Electronics,4.4,2,0.073,0,1,1307.25,0
CUST02867,27,Female,Suburban,248,13,52.52,682.73,8,0.317,10,Fashion,4.72,1,0.104,0,1,887.54,0
CUST02868,27,Male,Suburban,149,9,60.63,545.67,53,0.489,6,Fashion,3.15,0,0.071,1,1,709.37,0
CUST02869,44,Female,Suburban,526,1,32.89,32.89,4,0.291,11,Books,2.74,3,0.596,1,1,42.75,0
CUST02870,52,Male,Suburban,331,5,96.04,480.21,23,0.52,5,Sports,4.1,3,0.631,1,1,624.27,0
CUST02871,30,Female,Suburban,45,1,71.6,71.6,4,0.187,2,Electronics,4.2,1,0.142,0,0,71.6,1
CUST02872,43,Female,Rural,411,2,96.32,192.64,25,0.466,8,Beauty,4.31,0,0.313,1,0,250.43,0
CUST02873,18,Female,Rural,254,15,22.24,333.58,6,0.208,9,Books,4.22,0,0.338,0,0,433.66,0
CUST02874,30,Female,Urban,303,5,56.98,284.9,1,0.371,10,Electronics,2.24,4,0.325,0,0,370.37,0
CUST02875,37,Female,Urban,362,8,40.89,327.1,26,0.214,11,Beauty,5.0,2,0.313,0,1,425.23,0
CUST02876,27,Female,Rural,200,14,106.66,1493.29,37,0.157,2,Electronics,4.2,1,0.374,0,0,1493.29,1
CUST02877,26,Male,Urban,169,17,53.99,917.85,26,0.422,8,Books,4.5,1,0.469,0,0,1193.2,0
CUST02878,29,Male,Rural,453,4,189.03,756.12,8,0.269,3,Home & Garden,3.99,2,0.278,0,1,982.95,0
CUST02879,41,Male,Urban,106,4,82.55,330.22,3,0.374,12,Fashion,2.91,2,0.413,1,1,429.28,0
CUST02880,35,Male,Urban,134,7,134.26,939.83,6,0.315,9,Home & Garden,2.57,1,0.423,0,1,1221.79,0
CUST02881,18,Female,Urban,161,8,47.79,382.34,58,0.185,3,Fashion,3.45,4,0.631,0,0,382.34,1
CUST02882,18,Female,Urban,581,7,77.96,545.73,0,0.269,14,Sports,3.55,2,0.233,0,1,709.45,0
CUST02883,30,Female,Urban,696,12,59.31,711.74,89,0.283,6,Sports,3.81,1,0.705,1,1,925.27,0
CUST02884,43,Male,Suburban,159,7,230.32,1612.23,82,0.583,9,Home & Garden,4.43,3,0.293,0,1,2095.89,0
CUST02885,18,Male,Suburban,137,2,29.79,59.59,95,0.236,3,Fashion,3.58,4,0.07,1,0,59.59,1
CUST02886,32,Female,Rural,329,7,121.74,852.21,94,0.181,2,Books,3.86,0,0.026,1,0,852.21,1
CUST02887,31,Female,Urban,254,3,53.24,159.72,49,0.214,9,Beauty,3.74,1,0.122,0,0,207.63,0
CUST02888,54,Male,Suburban,532,12,45.82,549.87,84,0.269,3,Beauty,0.41,1,0.271,1,0,549.87,1
CUST02889,33,Female,Suburban,428,4,84.04,336.15,58,0.209,12,Home & Garden,3.51,1,0.056,0,0,436.99,0
CUST02890,42,Female,Suburban,904,19,61.26,1163.87,16,0.082,8,Books,3.94,1,0.047,1,1,1513.04,0
CUST02891,39,Male,Suburban,142,1,111.38,111.38,63,0.132,12,Fashion,2.31,1,0.048,1,0,144.8,0
CUST02892,18,Female,Urban,527,8,40.16,321.28,43,0.659,5,Beauty,2.25,1,0.104,1,1,417.66,0
CUST02893,47,Male,Urban,221,13,105.45,1370.86,1,0.488,7,Fashion,4.33,0,0.283,1,0,1782.11,0
CUST02894,40,Female,Urban,129,12,31.12,373.43,69,0.405,5,Fashion,4.31,2,0.318,0,1,485.46,0
CUST02895,44,Male,Urban,218,7,198.41,1388.88,92,0.219,6,Sports,4.0,1,0.125,1,0,1805.54,0
CUST02896,75,Male,Suburban,237,9,106.71,960.43,32,0.636,10,Books,4.0,0,0.086,0,0,1248.56,0
CUST02897,18,Female,Urban,654,2,22.79,45.57,30,0.374,9,Electronics,4.07,0,0.584,0,0,59.25,0
CUST02898,58,Male,Rural,72,2,127.54,255.09,25,0.21,7,Beauty,3.89,2,0.381,1,1,331.61,0
CUST02899,34,Female,Rural,163,3,40.23,120.7,57,0.204,1,Books,2.93,1,0.101,1,0,120.7,1
CUST02900,41,Male,Rural,317,17,72.99,1240.84,10,0.683,8,Fashion,4.2,1,0.222,1,1,1613.09,0
CUST02901,37,Male,Rural,122,0,62.32,0.0,66,0.323,8,Fashion,4.14,0,0.07,0,1,0.0,0
CUST02902,32,Male,Urban,846,20,123.46,2469.17,15,0.316,4,Home & Garden,4.33,2,0.219,1,1,3209.92,0
CUST02903,31,Female,Suburban,934,8,81.17,649.34,13,0.106,7,Beauty,3.74,1,0.153,0,0,844.15,0
CUST02904,41,Female,Urban,299,4,58.36,233.44,74,0.867,8,Sports,4.42,1,0.298,0,1,303.47,0
CUST02905,19,Male,Suburban,454,8,54.81,438.44,8,0.33,13,Fashion,1.55,0,0.05,1,1,569.98,0
CUST02906,47,Female,Rural,757,7,135.2,946.42,89,0.462,6,Books,3.58,0,0.498,0,0,1230.35,0
CUST02907,33,Female,Rural,268,6,126.18,757.05,171,0.054,2,Sports,2.94,1,0.297,1,0,757.05,1
CUST02908,24,Female,Urban,436,7,15.0,105.0,17,0.319,14,Fashion,4.18,0,0.104,1,1,136.5,0
CUST02909,32,Female,Suburban,109,2,45.71,91.43,118,0.418,9,Beauty,1.84,0,0.329,1,1,118.86,0
CUST02910,53,Female,Urban,47,8,274.99,2199.93,37,0.183,9,Fashion,3.15,1,0.241,1,1,2859.91,0
CUST02911,31,Female,Urban,570,10,102.13,1021.31,13,0.321,9,Fashion,3.5,2,0.537,1,1,1327.71,0
CUST02912,42,Male,Suburban,281,6,121.84,731.07,27,0.542,10,Electronics,4.42,0,0.316,0,0,950.39,0
CUST02913,29,Male,Urban,916,3,66.15,198.44,72,0.54,8,Sports,3.1,2,0.362,0,1,257.97,0
CUST02914,47,Male,Rural,186,4,146.75,586.99,49,0.536,8,Home & Garden,3.45,3,0.322,1,1,763.09,0
CUST02915,46,Male,Urban,100,4,79.46,317.86,30,0.497,12,Sports,4.68,1,0.217,0,1,413.22,0
CUST02916,60,Female,Rural,532,5,57.69,288.46,13,0.393,10,Books,5.0,0,0.194,1,0,375.0,0
CUST02917,35,Male,Suburban,868,1,86.38,86.38,58,0.306,7,Electronics,4.71,2,0.173,1,1,112.3,0
CUST02918,46,Male,Suburban,110,8,106.34,850.7,16,0.51,4,Fashion,3.34,2,0.199,0,0,1105.9,0
CUST02919,39,Female,Suburban,141,0,234.75,0.0,18,0.135,2,Fashion,3.54,3,0.216,0,1,0.0,0
CUST02920,53,Male,Rural,737,2,105.92,211.84,61,0.38,10,Beauty,3.3,1,0.32,1,1,275.39,0
CUST02921,29,Male,Urban,1095,1,40.4,40.4,36,0.588,14,Sports,4.41,0,0.122,1,0,52.52,0
CUST02922,46,Male,Rural,438,18,60.8,1094.45,9,0.669,8,Sports,3.86,1,0.235,0,1,1422.79,0
CUST02923,35,Female,Urban,172,2,28.0,55.99,52,0.533,10,Sports,3.41,1,0.175,1,1,72.79,0
CUST02924,37,Male,Urban,694,17,111.93,1902.8,13,0.519,9,Home & Garden,1.54,1,0.536,1,1,2473.64,0
CUST02925,39,Male,Urban,241,15,45.75,686.18,64,0.289,9,Fashion,4.03,3,0.359,1,1,892.03,0
